url,page_type,indexability,click_depth,inbound_internal_links,outbound_internal_links,in_main_links,top_inbound_anchor,orphan
"https://anotherseoguru.com/en/work/thenutrinest","case-study","index",2,2,65,10,"Other The Nutri Nest The Nutri Nest: clinical dietitian and nutrition practice website for Greece, SEO for “clinical dietitian Greece”, with trust signals and a clear inquiry path. (x1)",no
"https://anotherseoguru.com/el/work/thenutrinest","case-study","index",3,2,70,10,"Άλλα The Nutri Nest The Nutri Nest: κλινική διαιτολογία και διατροφολογία στην Ελλάδα, SEO για «κλινική διαιτολόγος», με ξεκάθαρα σήματα εμπιστοσύνης και επικοινωνία. (x1)",no
"https://anotherseoguru.com/el/work/phytomore","case-study","index",3,2,70,10,"Άλλα Phytomore Phytomore: brand φυτικών προϊόντων wellness στην Ελλάδα και ΕΕ, SEO για «Phytomore», έτοιμη για οργανική ανάπτυξη στη Ελλάδα και ΕΕ. (x1)",no
"https://anotherseoguru.com/el/work/folegandros-hairsalon","case-study","index",3,2,70,10,"Άλλα Folegandros Hair Salon Folegandros Hair Salon: κομμωτήριο, νύχια και μακιγιάζ στη Φολέγανδρο, SEO για «κομμωτήριο Φολέγανδρος», με καθαρή διαδρομή προς κράτηση. (x1)",no
"https://anotherseoguru.com/en/work/folegandros-moto","case-study","index",2,3,65,10,"Rent-a-car Folegandros Moto Folegandros Moto: moto and scooter rental for Folegandros, SEO for “Folegandros scooter rental”, structured around “Folegandros scooter rental”. (x1)",no
"https://anotherseoguru.com/el/work/folegandros-moto","case-study","index",3,3,70,10,"Ενοικίαση αυτοκινήτου Folegandros Moto Folegandros Moto: ενοικίαση μηχανών και scooters στη Φολέγανδρο, SEO για «ενοικίαση μηχανής Φολέγανδρος», με δομή περιεχομένου για «ενοικίαση μηχανής Φολέγανδρος». (x1)",no
"https://anotherseoguru.com/en/work/vape-and-more","case-study","index",2,2,64,9,"Other Vape and More Vape and More: vape retail e-shop for Greece, SEO for “Vape and More”, with technical SEO from day one. (x1)",no
"https://anotherseoguru.com/el/work/vape-and-more","case-study","index",3,2,69,9,"Άλλα Vape and More Vape and More: ηλεκτρονικό κατάστημα vape στην Ελλάδα, SEO για «κατάστημα vape», με τεχνικό SEO από την πρώτη μέρα. (x1)",no
"https://anotherseoguru.com/en/work/ilektronika-tsigara","case-study","index",2,2,65,10,"Other Ilektronika Tsigara Ilektronika Tsigara: electronic cigarettes e-shop for Greece, SEO for “electronic cigarettes Greece”, ready for organic growth in Greece. (x1)",no
"https://anotherseoguru.com/el/work/ilektronika-tsigara","case-study","index",3,2,70,10,"Άλλα Ilektronika Tsigara Ilektronika Tsigara: ηλεκτρονικό κατάστημα ηλεκτρονικών τσιγάρων στην Ελλάδα, SEO για «ηλεκτρονικά τσιγάρα», έτοιμη για οργανική ανάπτυξη στη Ελλάδα. (x1)",no
"https://anotherseoguru.com/en/work/best-pumpkin-near-me","case-study","index",2,2,66,11,"Other Best Pumpkin Near Me Best Pumpkin Near Me: US local pumpkin patch directory for United States, SEO for “best pumpkin near me”, with technical SEO from day one. (x1)",no
"https://anotherseoguru.com/el/work/best-pumpkin-near-me","case-study","index",3,2,71,11,"Άλλα Best Pumpkin Near Me Best Pumpkin Near Me: κατάλογος τοπικών pumpkin patches στις ΗΠΑ στις Ηνωμένες Πολιτείες, SEO για «best pumpkin near me», με τεχνικό SEO από την πρώτη μέρα. (x1)",no
"https://anotherseoguru.com/en/work/stretcher-stopper","case-study","index",2,2,64,9,"Other Stretcher Stopper Stretcher Stopper: medical stretcher wall-protection product website for United States / healthcare facilities, SEO for “Stretcher Stopper”, ready for organic growth in United States / healthcare facilities. (x1)",no
"https://anotherseoguru.com/el/work/stretcher-stopper","case-study","index",3,2,69,9,"Άλλα Stretcher Stopper Stretcher Stopper: ιστοσελίδα για προϊόν προστασίας τοίχων από φορεία στις ΗΠΑ και χώροι υγείας, SEO για «Stretcher Stopper», έτοιμη για οργανική ανάπτυξη στη ΗΠΑ και χώροι υγείας. (x1)",no
"https://anotherseoguru.com/en/work/antiparos-rooms","case-study","index",2,3,65,10,"Hotels Antiparos Rooms Antiparos Rooms: seaside rooms and apartments website for Antiparos, SEO for “Antiparos rooms”, with trust signals and a clear booking path. (x1)",no
"https://anotherseoguru.com/el/work/antiparos-rooms","case-study","index",3,3,70,10,"Ξενοδοχεία Antiparos Rooms Antiparos Rooms: ιστοσελίδα για παραθαλάσσια δωμάτια και διαμερίσματα στην Αντίπαρο, SEO για «δωμάτια Αντίπαρος», με ξεκάθαρα σήματα εμπιστοσύνης και κράτηση. (x1)",no
"https://anotherseoguru.com/en/work/travel-sifnos","case-study","index",2,2,65,10,"Tours & travel Travel Sifnos Travel Sifnos: Sifnos travel guide for Sifnos, SEO for “Travel Sifnos”, ready for organic growth in Sifnos. (x1)",no
"https://anotherseoguru.com/el/work/travel-sifnos","case-study","index",3,2,70,10,"Τουρισμός & εκδρομές Travel Sifnos Travel Sifnos: ταξιδιωτικός οδηγός Σίφνου στη Σίφνο, SEO για «οδηγός Σίφνος», έτοιμη για οργανική ανάπτυξη στη Σίφνο. (x1)",no
"https://anotherseoguru.com/el/work/greece-cyclades","case-study","index",3,2,71,11,"Τουρισμός & εκδρομές Greece Cyclades Greece Cyclades: ταξιδιωτικό brand Κυκλάδων στις Κυκλάδες, SEO για «Κυκλάδες Ελλάδα», με έμφαση σε ευρεία τοποθέτηση ανακάλυψης Κυκλάδων έναντι εξειδικευμένων siblings. (x1)",no
"https://anotherseoguru.com/en/work/erebos","case-study","index",2,2,65,10,"Other Erebos Erebos: real-time GPS vehicle tracking platform for Greece and the EU, SEO for “Erebos GPS tracking”, with trust signals and a clear signup path. (x1)",no
"https://anotherseoguru.com/en/work/greece-cyclades","case-study","index",2,2,66,11,"Tours & travel Greece Cyclades Greece Cyclades: Cyclades travel brand website for Cyclades, Greece, SEO for “Greece Cyclades”, focused on broad Cyclades discovery positioning versus island-specific siblings. (x1)",no
"https://anotherseoguru.com/en/work/agrocult","case-study","index",2,2,65,10,"Other Agrocult Agrocult: pest control, landscaping and agri services for Rethymno, SEO for “Agrocult Rethymno”, with trust signals and a clear inquiry path. (x1)",no
"https://anotherseoguru.com/en/work/ergo-and-art","case-study","index",2,2,66,11,"Other Ergo & Art Ergo & Art: architecture and spatial design studio for Greece, SEO for “Ergo and Art”, with trust signals and a clear inquiry path. (x1)",no
"https://anotherseoguru.com/el/work/agrocult","case-study","index",3,2,70,10,"Άλλα Agrocult Agrocult: απεντόμωση, έργα πρασίνου και αγροτικές υπηρεσίες στο Ρέθυμνο, SEO για «Agrocult Ρέθυμνο», με ξεκάθαρα σήματα εμπιστοσύνης και αίτημα προσφοράς. (x1)",no
"https://anotherseoguru.com/el/work/erebos","case-study","index",3,2,70,10,"Άλλα Erebos Erebos: πλατφόρμα παρακολούθησης οχημάτων σε πραγματικό χρόνο στην Ελλάδα και την ΕΕ, SEO για «παρακολούθηση οχημάτων», με ξεκάθαρα σήματα εμπιστοσύνης και εγγραφή. (x1)",no
"https://anotherseoguru.com/en/work/fitness-hood","case-study","index",2,14,65,10,"Case: fitness hood (x12)",no
"https://anotherseoguru.com/el/work/ergo-and-art","case-study","index",3,2,71,11,"Άλλα Ergo & Art Ergo & Art: στούντιο αρχιτεκτονικής και σχεδιασμού χώρων στην Ελλάδα, SEO για «Ergo and Art», με ξεκάθαρα σήματα εμπιστοσύνης και αίτημα προσφοράς. (x1)",no
"https://anotherseoguru.com/en/work/huqqa-king","case-study","index",2,2,66,11,"Other Huqqa King Huqqa King: hookah lounge brand website for Greece, SEO for “Huqqa King”, with trust signals and a clear visit path. (x1)",no
"https://anotherseoguru.com/el/work/fitness-hood","case-study","index",3,2,70,10,"Άλλα Fitness Hood Training Center Fitness Hood Training Center: κέντρο προπόνησης δύναμης και πειθαρχίας στην Ελλάδα, SEO για «Fitness Hood», έτοιμη για οργανική ανάπτυξη στη Ελλάδα. (x1)",no
"https://anotherseoguru.com/el/work/huqqa-king","case-study","index",3,2,71,11,"Άλλα Huqqa King Huqqa King: brand ναργιλέ / lounge στην Ελλάδα, SEO για «Huqqa King», με ξεκάθαρα σήματα εμπιστοσύνης και επικοινωνία. (x1)",no
"https://anotherseoguru.com/en/work/koini-lisi","case-study","index",2,2,66,11,"Other Κοινή Λύση Κοινή Λύση: mediation and out-of-court dispute resolution website for Greece, SEO for “mediation Greece”, with a clear path to inquiry. (x1)",no
"https://anotherseoguru.com/en/work/logopedia","case-study","index",2,2,66,11,"Other Logopedia Logopedia: speech therapy education and practice website for Greece, SEO for “Logopedia”, with technical SEO from day one. (x1)",no
"https://anotherseoguru.com/el/work/koini-lisi","case-study","index",3,2,71,11,"Άλλα Κοινή Λύση Κοινή Λύση: διαμεσολάβηση και εξωδικαστική επίλυση διαφορών στην Ελλάδα, SEO για «διαμεσολάβηση», με καθαρή διαδρομή προς επικοινωνία. (x1)",no
"https://anotherseoguru.com/en/work/naxos-car-rental","case-study","index",2,15,66,11,"Case: naxos car rental (x12)",no
"https://anotherseoguru.com/el/work/logopedia","case-study","index",3,2,71,11,"Άλλα Logopedia Logopedia: λογοθεραπεία και εκπαίδευση στην Ελλάδα, SEO για «λογοθεραπεία», με τεχνικό SEO από την πρώτη μέρα. (x1)",no
"https://anotherseoguru.com/el/work/naxos-car-rental","case-study","index",3,3,71,11,"Ενοικίαση αυτοκινήτου Naxos Car Rental Naxos Car Rental: ενοικίαση αυτοκινήτων στη Νάξο στη Νάξο, SEO για «ενοικίαση αυτοκινήτου Νάξος», με δομή περιεχομένου για «ενοικίαση αυτοκινήτου Νάξος». (x1)",no
"https://anotherseoguru.com/en/work/naxos-auto-rent","case-study","index",2,3,66,11,"Rent-a-car Naxos Auto Rent Naxos Auto Rent: online Naxos auto rent website for Naxos, SEO for “Naxos auto rent”, with technical SEO from day one. (x1)",no
"https://anotherseoguru.com/en/work/politidis-fitness","case-study","index",2,14,65,10,"Case: politidis fitness (x12)",no
"https://anotherseoguru.com/el/work/naxos-auto-rent","case-study","index",3,3,71,11,"Ενοικίαση αυτοκινήτου Naxos Auto Rent Naxos Auto Rent: online ενοικίαση αυτοκινήτων στη Νάξο στη Νάξο, SEO για «ενοικίαση αυτοκινήτου Νάξος online», με τεχνικό SEO από την πρώτη μέρα. (x1)",no
"https://anotherseoguru.com/en/work/rentacar-sifnos","case-study","index",2,3,65,10,"Rent-a-car Artemis Rental Sifnos Artemis Rental Sifnos: car and scooter rental for Sifnos, SEO for “rent a car Sifnos”, with trust signals and a clear booking path. (x1)",no
"https://anotherseoguru.com/en/work/smart-dog-training","case-study","index",2,2,65,10,"Other Smart Dog Training Smart Dog Training: positive-reinforcement dog training website for Greece, SEO for “Smart Dog Training”, structured around “Smart Dog Training”. (x1)",no
"https://anotherseoguru.com/el/work/politidis-fitness","case-study","index",3,2,70,10,"Άλλα Politidis Fitness Politidis Fitness: προσωπική προπόνηση και online προγράμματα fitness στην Ελλάδα, SEO για «Politidis Fitness», με καθαρή διαδρομή προς επικοινωνία. (x1)",no
"https://anotherseoguru.com/el/work/rentacar-sifnos","case-study","index",3,3,70,10,"Ενοικίαση αυτοκινήτου Artemis Rental Sifnos Artemis Rental Sifnos: ενοικίαση αυτοκινήτων και scooters στη Σίφνο, SEO για «ενοικίαση αυτοκινήτου Σίφνος», με ξεκάθαρα σήματα εμπιστοσύνης και κράτηση. (x1)",no
